run_id,provider,level,file_type,file_size,repetition,is_warmup,input_bytes,output_bytes,compression_ratio,wall_time_s,energy_joules,energy_per_mb,rapl_overflow
1855,gzip,default,image,medium,26,False,104855286,84865059,0.8094,5.039524,37.5716,0.3757,False
1856,gzip,default,pdf,medium,26,False,128005509,104237376,0.8143,5.050392,37.8509,0.3101,False
1857,zstd,default,text,large,26,False,524288030,109554649,0.209,3.025384,22.6972,0.0454,False
1858,7zip,fast,pdf,medium,26,False,128005509,99880525,0.7803,2.814928,41.1455,0.337,False
1859,zstd,fast,pdf,small,26,False,12769358,10512436,0.8233,0.609521,0.8885,0.073,False
1860,gzip,default,text,medium,26,False,104857627,19352518,0.1846,4.035342,29.3929,0.2939,False
1861,7zip,fast,pdf,small,26,False,12769358,10075469,0.789,0.827923,4.6116,0.3787,False
1862,zstd,default,image,small,26,False,10487014,9659926,0.9211,0.684933,1.3726,0.1372,False
1863,gzip,default,text,small,26,False,10485805,1936758,0.1847,0.803891,3.034,0.3034,False
1864,zstd,default,pdf,large,26,False,640849579,509990233,0.7958,5.613244,46.8085,0.0766,False
1865,7zip,fast,csv,medium,26,False,104857653,21544093,0.2055,1.277529,13.6351,0.1364,False
1866,gzip,fast,pdf,large,26,False,640849579,523533287,0.8169,18.868386,153.3764,0.251,False
1867,7zip,fast,csv,large,26,False,524288001,106283588,0.2027,3.887731,63.6313,0.1273,False
1868,zstd,default,text,small,26,False,10485805,2193734,0.2092,0.662989,1.0531,0.1053,False
1869,gzip,default,csv,small,26,False,10485765,2408844,0.2297,0.833154,3.2055,0.3205,False
1870,gzip,fast,csv,small,26,False,10485765,2678881,0.2555,0.630255,1.2602,0.126,False
1871,7zip,fast,text,medium,26,False,104857627,19275745,0.1838,1.257475,14.1035,0.141,False
1872,zstd,fast,text,small,26,False,10485805,2211221,0.2109,0.669833,0.8721,0.0872,False
1873,gzip,default,image,medium,27,False,104855286,84865059,0.8094,4.866347,36.7914,0.3679,False
1874,zstd,default,csv,large,27,False,524288001,110782340,0.2113,3.247085,25.0447,0.0501,False
1875,zstd,fast,csv,small,27,False,10485765,2235879,0.2132,0.637881,0.8273,0.0827,False
1876,gzip,fast,image,large,27,False,524305254,377441426,0.7199,17.449759,140.7042,0.2814,False
1877,7zip,fast,image,large,27,False,524305254,279173760,0.5325,9.651111,169.6714,0.3393,False
1878,gzip,fast,csv,medium,27,False,104857653,26325008,0.2511,1.826689,10.8737,0.1087,False
1879,7zip,fast,csv,small,27,False,10485765,2183261,0.2082,0.626194,1.9215,0.1921,False
1880,zstd,fast,text,medium,27,False,104857627,22100237,0.2108,0.867226,3.4489,0.0345,False
1881,zstd,fast,pdf,large,27,False,640849579,525249837,0.8196,2.83476,22.1726,0.0363,False
1882,zstd,default,image,large,27,False,524305254,455072678,0.868,6.275302,51.5731,0.1031,False
1883,zstd,fast,image,small,27,False,10487014,9750364,0.9298,0.677719,0.9471,0.0947,False
1884,gzip,fast,image,small,27,False,10487014,8386057,0.7997,0.877518,3.1578,0.3157,False
1885,zstd,default,pdf,medium,27,False,128005509,102008755,0.7969,1.453922,9.2584,0.0758,False
1886,7zip,default,pdf,large,27,False,640849579,451987513,0.7053,30.490337,466.9141,0.764,False
1887,gzip,default,text,small,27,False,10485805,1936758,0.1847,0.860103,3.089,0.3089,False
1888,7zip,fast,csv,medium,27,False,104857653,21544093,0.2055,1.234246,13.4625,0.1346,False
1889,7zip,default,image,medium,27,False,104855286,55792680,0.5321,9.482397,99.7253,0.9973,False
1890,zstd,default,image,small,27,False,10487014,9659926,0.9211,0.682337,1.351,0.1351,False
1891,zstd,fast,csv,large,27,False,524288001,101930759,0.1944,2.077126,14.8846,0.0298,False
1892,zstd,fast,text,small,27,False,10485805,2211221,0.2109,0.664814,0.9885,0.0988,False
1893,gzip,default,csv,small,27,False,10485765,2408844,0.2297,0.861563,3.2525,0.3252,False
1894,7zip,fast,pdf,small,27,False,12769358,10075469,0.789,0.829682,4.7832,0.3928,False
1895,gzip,default,pdf,medium,27,False,128005509,104237376,0.8143,5.016479,37.4634,0.3069,False
1896,zstd,fast,image,large,27,False,524305254,486657296,0.9282,2.219424,16.6438,0.0333,False
1897,gzip,fast,pdf,medium,27,False,128005509,104689165,0.8178,4.24617,31.9836,0.262,False
1898,zstd,default,pdf,small,27,False,12769358,10250835,0.8028,0.644353,1.2593,0.1034,False
1899,zstd,fast,image,medium,27,False,104855286,97381960,0.9287,0.864348,3.5154,0.0352,False
1900,7zip,fast,image,medium,27,False,104855286,61003461,0.5818,2.40409,35.3847,0.3539,False
1901,7zip,default,csv,large,27,False,524288001,81280338,0.155,32.068383,496.8906,0.9938,False
1902,zstd,default,csv,small,27,False,10485765,2299741,0.2193,0.667291,1.1575,0.1157,False
1903,7zip,default,pdf,medium,27,False,128005509,90608210,0.7078,10.658649,116.774,0.9566,False
1904,gzip,fast,csv,large,27,False,524288001,129999687,0.248,6.41763,49.152,0.0983,False
1905,7zip,fast,text,small,27,False,10485805,1927433,0.1838,0.691684,1.9017,0.1902,False
1906,7zip,fast,text,large,27,False,524288030,96386606,0.1838,4.05585,68.1475,0.1363,False
1907,gzip,fast,pdf,large,27,False,640849579,523533287,0.8169,19.057525,154.9027,0.2535,False
1908,zstd,default,pdf,large,27,False,640849579,509990233,0.7958,5.67771,47.7412,0.0781,False
1909,gzip,default,csv,large,27,False,524288001,115321798,0.22,18.445122,148.7923,0.2976,False
1910,gzip,fast,image,medium,27,False,104855286,77544599,0.7395,4.070527,29.4865,0.2949,False
1911,7zip,default,pdf,small,27,False,12769358,9364459,0.7334,1.880098,13.3945,1.0999,False
1912,zstd,default,text,large,27,False,524288030,109554649,0.209,3.040421,22.7509,0.0455,False
1913,zstd,fast,csv,medium,27,False,104857653,21438455,0.2045,0.814401,3.3511,0.0335,False
1914,gzip,default,text,medium,27,False,104857627,19352518,0.1846,4.027553,29.2605,0.2926,False
1915,zstd,default,text,small,27,False,10485805,2193734,0.2092,0.631189,0.9853,0.0985,False
1916,7zip,default,image,large,27,False,524305254,230374423,0.4394,19.463659,346.4211,0.6928,False
1917,gzip,fast,text,small,27,False,10485805,2648092,0.2525,0.667215,1.2589,0.1259,False
1918,gzip,fast,pdf,small,27,False,12769358,10513741,0.8234,0.823396,3.2784,0.2692,False
1919,gzip,default,text,large,27,False,524288030,96769579,0.1846,17.874631,144.225,0.2884,False
1920,7zip,default,text,medium,27,False,104857627,14248280,0.1359,24.503858,231.4237,2.3142,False
1921,7zip,fast,pdf,large,27,False,640849579,499474728,0.7794,11.437971,203.7545,0.3334,False
1922,7zip,fast,image,small,27,False,10487014,7221096,0.6886,0.834929,4.5882,0.4588,False
1923,7zip,default,text,large,27,False,524288030,71234263,0.1359,36.050227,616.7747,1.2335,False
1924,gzip,default,pdf,small,27,False,12769358,10474941,0.8203,1.069411,4.7922,0.3935,False
1925,7zip,fast,text,medium,27,False,104857627,19275745,0.1838,1.243609,14.2076,0.1421,False
1926,gzip,default,pdf,large,27,False,640849579,521279551,0.8134,22.421017,184.7516,0.3023,False
1927,zstd,fast,text,large,27,False,524288030,110516839,0.2108,2.484295,17.5583,0.0351,False
1928,7zip,default,text,small,27,False,10485805,1428321,0.1362,3.47155,26.9877,2.6988,False
1929,zstd,fast,pdf,small,27,False,12769358,10512436,0.8233,0.650063,1.0478,0.086,False
1930,gzip,default,image,small,27,False,10487014,9233395,0.8805,1.062932,4.7737,0.4773,False
1931,zstd,default,image,medium,27,False,104855286,92184716,0.8792,1.639096,10.5932,0.1059,False
1932,gzip,default,image,large,27,False,524305254,377312321,0.7196,20.442331,166.8344,0.3337,False
1933,7zip,default,csv,small,27,False,10485765,1693182,0.1615,3.477557,26.0749,2.6075,False
1934,gzip,fast,csv,small,27,False,10485765,2678881,0.2555,0.652179,1.2229,0.1223,False
1935,gzip,default,csv,medium,27,False,104857653,23459397,0.2237,4.226332,30.911,0.3091,False
1936,7zip,default,image,small,27,False,10487014,7047313,0.672,1.838446,12.3015,1.23,False
1937,zstd,default,csv,medium,27,False,104857653,22477640,0.2144,1.028194,5.3701,0.0537,False
1938,7zip,fast,csv,large,27,False,524288001,106283588,0.2027,3.85128,63.7972,0.1276,False
1939,zstd,default,text,medium,27,False,104857627,21909457,0.2089,1.029305,5.1039,0.051,False
1940,7zip,default,csv,medium,27,False,104857653,16377621,0.1562,20.99985,195.6608,1.9566,False
1941,7zip,fast,pdf,medium,27,False,128005509,99880525,0.7803,2.824345,41.1441,0.337,False
1942,zstd,fast,pdf,medium,27,False,128005509,105000485,0.8203,1.073603,5.1898,0.0425,False
1943,gzip,fast,text,large,27,False,524288030,132357494,0.2525,6.428585,48.6905,0.0974,False
1944,gzip,fast,text,medium,27,False,104857627,26469188,0.2524,1.663009,9.9285,0.0993,False
1945,7zip,default,pdf,medium,28,False,128005509,90608210,0.7078,10.693044,117.1331,0.9595,False
1946,7zip,default,text,small,28,False,10485805,1428321,0.1362,3.669796,27.4097,2.741,False
1947,7zip,default,text,medium,28,False,104857627,14248280,0.1359,24.654954,232.1979,2.322,False
1948,7zip,default,pdf,small,28,False,12769358,9364459,0.7334,1.863517,13.2914,1.0914,False
1949,7zip,default,pdf,large,28,False,640849579,451987513,0.7053,30.715947,470.37,0.7696,False
1950,gzip,default,pdf,large,28,False,640849579,521279551,0.8134,22.70343,185.6952,0.3038,False
1951,zstd,fast,image,medium,28,False,104855286,97381960,0.9287,0.81311,3.5639,0.0356,False
1952,gzip,default,pdf,medium,28,False,128005509,104237376,0.8143,5.066341,37.5698,0.3078,False
1953,zstd,default,csv,small,28,False,10485765,2299741,0.2193,0.667275,1.0739,0.1074,False
1954,gzip,fast,csv,large,28,False,524288001,129999687,0.248,6.451731,48.9812,0.098,False
1955,zstd,fast,pdf,large,28,False,640849579,525249837,0.8196,2.839574,22.5776,0.0369,False
1956,zstd,fast,text,medium,28,False,104857627,22100237,0.2108,0.859895,3.4974,0.035,False
1957,7zip,fast,pdf,medium,28,False,128005509,99880525,0.7803,2.859288,41.2295,0.3377,False
1958,zstd,fast,csv,small,28,False,10485765,2235879,0.2132,0.655862,0.939,0.0939,False
1959,7zip,fast,image,medium,28,False,104855286,61003461,0.5818,2.661049,36.2542,0.3626,False
1960,zstd,fast,pdf,small,28,False,12769358,10512436,0.8233,0.634495,0.9126,0.0749,False
1961,gzip,default,image,small,28,False,10487014,9233395,0.8805,1.035057,4.4723,0.4472,False
1962,7zip,default,csv,large,28,False,524288001,81280338,0.155,31.659818,496.7151,0.9934,False
1963,gzip,default,text,medium,28,False,104857627,19352518,0.1846,4.029653,29.6321,0.2963,False
1964,zstd,default,image,large,28,False,524305254,455072678,0.868,6.25372,51.4605,0.1029,False
1965,zstd,default,image,medium,28,False,104855286,92184716,0.8792,1.674369,10.6266,0.1063,False
1966,zstd,fast,text,small,28,False,10485805,2211221,0.2109,0.66069,0.9033,0.0903,False
1967,7zip,fast,text,large,28,False,524288030,96386606,0.1838,4.0297,68.2691,0.1365,False
1968,gzip,default,text,large,28,False,524288030,96769579,0.1846,17.809876,144.2181,0.2884,False
1969,zstd,fast,text,large,28,False,524288030,110516839,0.2108,2.462018,17.4809,0.035,False
1970,gzip,default,image,large,28,False,524305254,377312321,0.7196,20.434145,167.1767,0.3343,False
1971,7zip,fast,text,medium,28,False,104857627,19275745,0.1838,1.246295,14.217,0.1422,False
1972,zstd,fast,pdf,medium,28,False,128005509,105000485,0.8203,1.020707,4.8767,0.0399,False
1973,zstd,default,text,large,28,False,524288030,109554649,0.209,3.101021,23.2419,0.0465,False
1974,gzip,fast,image,medium,28,False,104855286,77544599,0.7395,4.030415,29.3728,0.2937,False
1975,gzip,fast,text,small,28,False,10485805,2648092,0.2525,0.625793,1.2178,0.1218,False
1976,zstd,fast,image,large,28,False,524305254,486657296,0.9282,2.268029,16.4383,0.0329,False
1977,7zip,fast,pdf,small,28,False,12769358,10075469,0.789,0.829312,4.6047,0.3781,False
1978,zstd,default,pdf,medium,28,False,128005509,102008755,0.7969,1.402098,9.0923,0.0745,False
1979,gzip,fast,image,small,28,False,10487014,8386057,0.7997,0.806867,3.1286,0.3128,False
1980,7zip,default,text,large,28,False,524288030,71234263,0.1359,36.697724,616.2519,1.2325,False
1981,7zip,default,image,small,28,False,10487014,7047313,0.672,1.872255,12.2932,1.2292,False
1982,zstd,default,pdf,small,28,False,12769358,10250835,0.8028,0.657918,1.2142,0.0997,False
1983,7zip,default,csv,medium,28,False,104857653,16377621,0.1562,21.034902,196.7162,1.9672,False
1984,gzip,fast,pdf,small,28,False,12769358,10513741,0.8234,0.845837,3.2468,0.2666,False
1985,7zip,fast,text,small,28,False,10485805,1927433,0.1838,0.680302,1.8939,0.1894,False
1986,7zip,default,image,medium,28,False,104855286,55792680,0.5321,9.647452,100.8927,1.0089,False
1987,gzip,fast,csv,medium,28,False,104857653,26325008,0.2511,1.628528,9.8979,0.099,False
1988,zstd,default,csv,medium,28,False,104857653,22477640,0.2144,1.058045,5.4778,0.0548,False
1989,7zip,fast,csv,small,28,False,10485765,2183261,0.2082,0.664618,1.9601,0.196,False
1990,gzip,fast,text,large,28,False,524288030,132357494,0.2525,6.442312,48.7625,0.0975,False
1991,gzip,fast,csv,small,28,False,10485765,2678881,0.2555,0.639494,1.3271,0.1327,False
1992,gzip,default,csv,small,28,False,10485765,2408844,0.2297,0.83226,3.1875,0.3187,False
1993,7zip,fast,csv,large,28,False,524288001,106283588,0.2027,3.813546,63.5949,0.1272,False
1994,gzip,default,csv,large,28,False,524288001,115321798,0.22,18.425011,149.0191,0.298,False
1995,zstd,default,image,small,28,False,10487014,9659926,0.9211,0.618497,1.2145,0.1214,False
1996,gzip,default,csv,medium,28,False,104857653,23459397,0.2237,4.229379,30.6868,0.3069,False
1997,gzip,default,image,medium,28,False,104855286,84865059,0.8094,5.059936,37.6649,0.3767,False
1998,7zip,fast,csv,medium,28,False,104857653,21544093,0.2055,1.236342,13.3777,0.1338,False
1999,zstd,default,text,small,28,False,10485805,2193734,0.2092,0.680564,1.0928,0.1093,False
2000,gzip,fast,pdf,medium,28,False,128005509,104689165,0.8178,4.270917,31.3398,0.2567,False
2001,zstd,fast,image,small,28,False,10487014,9750364,0.9298,0.615359,0.9857,0.0986,False
2002,7zip,default,csv,small,28,False,10485765,1693182,0.1615,3.469572,26.2444,2.6244,False
2003,7zip,fast,image,large,28,False,524305254,279173760,0.5325,9.630891,169.0269,0.338,False
2004,zstd,default,pdf,large,28,False,640849579,509990233,0.7958,5.623046,46.8656,0.0767,False
2005,zstd,fast,csv,medium,28,False,104857653,21438455,0.2045,0.8537,3.2405,0.0324,False
2006,zstd,fast,csv,large,28,False,524288001,101930759,0.1944,2.04006,14.6723,0.0293,False
2007,7zip,default,image,large,28,False,524305254,230374423,0.4394,19.465996,347.0607,0.6941,False
2008,zstd,default,csv,large,28,False,524288001,110782340,0.2113,3.463938,26.5241,0.053,False
2009,gzip,default,pdf,small,28,False,12769358,10474941,0.8203,1.064529,4.6463,0.3815,False
2010,gzip,fast,pdf,large,28,False,640849579,523533287,0.8169,19.04659,155.588,0.2546,False
2011,7zip,fast,pdf,large,28,False,640849579,499474728,0.7794,11.468987,203.6371,0.3332,False
2012,7zip,fast,image,small,28,False,10487014,7221096,0.6886,0.893302,4.5375,0.4537,False
2013,gzip,fast,text,medium,28,False,104857627,26469188,0.2524,1.64594,9.893,0.0989,False
2014,gzip,default,text,small,28,False,10485805,1936758,0.1847,0.87159,3.0326,0.3033,False
2015,gzip,fast,image,large,28,False,524305254,377441426,0.7199,17.239858,139.7193,0.2794,False
2016,zstd,default,text,medium,28,False,104857627,21909457,0.2089,1.030949,5.1405,0.0514,False
2017,zstd,fast,pdf,large,29,False,640849579,525249837,0.8196,2.847467,22.2163,0.0364,False
2018,7zip,default,image,small,29,False,10487014,7047313,0.672,1.826164,12.1879,1.2186,False
2019,gzip,fast,image,large,29,False,524305254,377441426,0.7199,17.464689,140.9378,0.2819,False
2020,zstd,default,text,medium,29,False,104857627,21909457,0.2089,1.060368,5.2389,0.0524,False
2021,zstd,default,pdf,large,29,False,640849579,509990233,0.7958,5.667405,46.8916,0.0767,False
2022,7zip,fast,pdf,medium,29,False,128005509,99880525,0.7803,2.804228,41.1739,0.3373,False
2023,zstd,default,text,small,29,False,10485805,2193734,0.2092,0.666152,1.0035,0.1003,False
2024,zstd,fast,text,large,29,False,524288030,110516839,0.2108,2.449792,17.4563,0.0349,False
2025,7zip,default,pdf,medium,29,False,128005509,90608210,0.7078,10.64739,117.423,0.9619,False
2026,gzip,fast,csv,large,29,False,524288001,129999687,0.248,6.418688,48.9958,0.098,False
2027,gzip,fast,pdf,small,29,False,12769358,10513741,0.8234,0.809632,3.2606,0.2677,False
2028,gzip,default,image,large,29,False,524305254,377312321,0.7196,20.444147,166.8349,0.3337,False
2029,zstd,default,csv,large,29,False,524288001,110782340,0.2113,3.429642,26.5027,0.053,False
2030,gzip,default,pdf,small,29,False,12769358,10474941,0.8203,1.035543,4.407,0.3619,False
2031,gzip,default,csv,medium,29,False,104857653,23459397,0.2237,4.229623,31.1372,0.3114,False
2032,gzip,fast,pdf,medium,29,False,128005509,104689165,0.8178,4.224167,31.3991,0.2572,False
2033,gzip,default,text,medium,29,False,104857627,19352518,0.1846,4.044776,29.1845,0.2918,False
2034,gzip,default,text,small,29,False,10485805,1936758,0.1847,0.840682,3.063,0.3063,False
2035,zstd,fast,text,small,29,False,10485805,2211221,0.2109,0.638485,0.8932,0.0893,False
2036,gzip,fast,text,small,29,False,10485805,2648092,0.2525,0.638556,1.3134,0.1313,False
2037,zstd,fast,csv,small,29,False,10485765,2235879,0.2132,0.664945,1.0008,0.1001,False
2038,gzip,fast,csv,small,29,False,10485765,2678881,0.2555,0.65554,1.2273,0.1227,False
2039,zstd,fast,image,medium,29,False,104855286,97381960,0.9287,0.839223,3.5507,0.0355,False
2040,7zip,fast,text,large,29,False,524288030,96386606,0.1838,4.03884,68.0918,0.1362,False
2041,gzip,default,image,medium,29,False,104855286,84865059,0.8094,4.872643,36.6472,0.3665,False
2042,zstd,fast,text,medium,29,False,104857627,22100237,0.2108,0.836725,3.4821,0.0348,False
2043,gzip,default,pdf,medium,29,False,128005509,104237376,0.8143,5.038005,37.4424,0.3067,False
2044,zstd,default,text,large,29,False,524288030,109554649,0.209,3.068264,22.847,0.0457,False
2045,gzip,fast,image,medium,29,False,104855286,77544599,0.7395,4.029889,29.5538,0.2955,False
2046,7zip,fast,csv,small,29,False,10485765,2183261,0.2082,0.614555,1.9539,0.1954,False
2047,7zip,default,image,large,29,False,524305254,230374423,0.4394,19.479517,346.6193,0.6932,False
2048,gzip,default,csv,large,29,False,524288001,115321798,0.22,18.467667,148.4187,0.2968,True
2049,7zip,fast,csv,large,29,False,524288001,106283588,0.2027,3.839274,63.7171,0.1274,False
2050,zstd,default,pdf,small,29,False,12769358,10250835,0.8028,0.642647,1.3053,0.1072,False
2051,7zip,default,pdf,small,29,False,12769358,9364459,0.7334,1.831641,13.2432,1.0875,False
2052,7zip,fast,text,small,29,False,10485805,1927433,0.1838,0.674638,1.9388,0.1939,False
2053,zstd,fast,pdf,small,29,False,12769358,10512436,0.8233,0.639092,0.9391,0.0771,False
2054,gzip,default,image,small,29,False,10487014,9233395,0.8805,1.040447,4.4931,0.4493,False
2055,zstd,default,pdf,medium,29,False,128005509,102008755,0.7969,1.492289,9.2363,0.0757,False
2056,zstd,default,image,large,29,False,524305254,455072678,0.868,6.05846,50.2862,0.1006,False
2057,gzip,default,csv,small,29,False,10485765,2408844,0.2297,0.832524,3.1696,0.317,False
2058,7zip,default,csv,large,29,False,524288001,81280338,0.155,31.865376,495.9958,0.992,False
2059,gzip,fast,image,small,29,False,10487014,8386057,0.7997,0.815311,3.0654,0.3065,False
2060,gzip,fast,pdf,large,29,False,640849579,523533287,0.8169,19.054432,155.3092,0.2541,False
2061,7zip,fast,image,large,29,False,524305254,279173760,0.5325,9.637463,169.5703,0.3391,False
2062,zstd,fast,image,small,29,False,10487014,9750364,0.9298,0.620767,0.9376,0.0937,False
2063,gzip,default,pdf,large,29,False,640849579,521279551,0.8134,22.455872,183.884,0.3009,False
2064,7zip,default,pdf,large,29,False,640849579,451987513,0.7053,30.492729,470.4739,0.7698,False
2065,zstd,fast,csv,medium,29,False,104857653,21438455,0.2045,0.827007,3.2848,0.0328,False
2066,7zip,fast,pdf,small,29,False,12769358,10075469,0.789,0.823231,4.701,0.386,False
2067,7zip,fast,csv,medium,29,False,104857653,21544093,0.2055,1.22799,13.4504,0.1345,False
2068,7zip,default,csv,small,29,False,10485765,1693182,0.1615,3.442187,26.5526,2.6553,False
2069,zstd,default,csv,small,29,False,10485765,2299741,0.2193,0.629205,1.1383,0.1138,False
2070,7zip,fast,text,medium,29,False,104857627,19275745,0.1838,1.284814,14.1569,0.1416,False
2071,zstd,fast,pdf,medium,29,False,128005509,105000485,0.8203,1.025851,4.8309,0.0396,False
2072,7zip,default,text,small,29,False,10485805,1428321,0.1362,3.685532,27.4966,2.7496,False
2073,gzip,default,text,large,29,False,524288030,96769579,0.1846,17.842525,143.7676,0.2875,False
2074,7zip,fast,pdf,large,29,False,640849579,499474728,0.7794,11.441114,203.3216,0.3327,False
2075,zstd,default,csv,medium,29,False,104857653,22477640,0.2144,1.043585,5.3884,0.0539,False
2076,7zip,fast,image,medium,29,False,104855286,61003461,0.5818,2.629844,36.3087,0.3631,False
2077,gzip,fast,text,medium,29,False,104857627,26469188,0.2524,1.647055,9.9463,0.0995,False
2078,7zip,fast,image,small,29,False,10487014,7221096,0.6886,0.822413,4.5344,0.4534,False
2079,7zip,default,text,medium,29,False,104857627,14248280,0.1359,24.446923,230.6869,2.3069,False
2080,gzip,fast,text,large,29,False,524288030,132357494,0.2525,6.472797,49.0453,0.0981,False
2081,zstd,fast,csv,large,29,False,524288001,101930759,0.1944,2.017877,14.7156,0.0294,False
2082,zstd,fast,image,large,29,False,524305254,486657296,0.9282,2.285865,16.6216,0.0332,False
2083,zstd,default,image,medium,29,False,104855286,92184716,0.8792,1.634512,10.6649,0.1067,False
2084,gzip,fast,csv,medium,29,False,104857653,26325008,0.2511,1.622189,9.9861,0.0999,False
2085,7zip,default,image,medium,29,False,104855286,55792680,0.5321,9.637831,100.3808,1.0038,False
2086,zstd,default,image,small,29,False,10487014,9659926,0.9211,0.615618,1.2287,0.1229,False
2087,7zip,default,csv,medium,29,False,104857653,16377621,0.1562,21.427422,199.5981,1.996,False
2088,7zip,default,text,large,29,False,524288030,71234263,0.1359,35.856195,614.3721,1.2287,False
2089,zstd,default,pdf,small,30,False,12769358,10250835,0.8028,0.636786,1.2262,0.1007,False
2090,7zip,fast,text,small,30,False,10485805,1927433,0.1838,0.643909,1.8424,0.1842,False
2091,7zip,default,text,medium,30,False,104857627,14248280,0.1359,24.447555,231.3786,2.3138,False
2092,gzip,default,csv,medium,30,False,104857653,23459397,0.2237,4.273526,30.8737,0.3087,False
2093,zstd,fast,image,large,30,False,524305254,486657296,0.9282,2.241165,16.6672,0.0333,False
2094,7zip,fast,pdf,medium,30,False,128005509,99880525,0.7803,2.865097,41.4458,0.3395,False
2095,gzip,fast,image,large,30,False,524305254,377441426,0.7199,17.444171,141.4525,0.2829,False
2096,7zip,default,image,large,30,False,524305254,230374423,0.4394,19.522784,347.3915,0.6948,False
2097,gzip,default,csv,small,30,False,10485765,2408844,0.2297,0.863204,3.2188,0.3219,False
2098,zstd,default,text,small,30,False,10485805,2193734,0.2092,0.618897,1.0475,0.1047,False
2099,zstd,fast,pdf,medium,30,False,128005509,105000485,0.8203,1.033244,4.8634,0.0398,False
2100,zstd,default,text,large,30,False,524288030,109554649,0.209,3.068733,23.1883,0.0464,False
2101,zstd,default,csv,small,30,False,10485765,2299741,0.2193,0.635837,1.2614,0.1261,False
2102,gzip,default,text,medium,30,False,104857627,19352518,0.1846,4.022707,29.3788,0.2938,False
2103,zstd,default,text,medium,30,False,104857627,21909457,0.2089,1.034095,5.1647,0.0516,False
2104,7zip,fast,pdf,large,30,False,640849579,499474728,0.7794,11.451786,203.9931,0.3338,False
2105,zstd,fast,csv,medium,30,False,104857653,21438455,0.2045,0.837832,3.2298,0.0323,False
2106,zstd,default,pdf,medium,30,False,128005509,102008755,0.7969,1.42518,9.19,0.0753,False
2107,7zip,fast,csv,small,30,False,10485765,2183261,0.2082,0.634169,1.8886,0.1889,False
2108,zstd,default,csv,medium,30,False,104857653,22477640,0.2144,1.009716,5.3868,0.0539,False
2109,gzip,default,image,small,30,False,10487014,9233395,0.8805,1.050506,4.6079,0.4607,False
2110,7zip,default,pdf,large,30,False,640849579,451987513,0.7053,30.706764,470.2186,0.7694,False
2111,7zip,default,pdf,small,30,False,12769358,9364459,0.7334,1.838884,13.4239,1.1023,False
2112,gzip,fast,csv,large,30,False,524288001,129999687,0.248,6.431206,48.8635,0.0977,False
2113,zstd,default,image,large,30,False,524305254,455072678,0.868,6.230863,52.0517,0.1041,False
2114,gzip,fast,text,small,30,False,10485805,2648092,0.2525,0.634904,1.2843,0.1284,False
2115,7zip,fast,csv,medium,30,False,104857653,21544093,0.2055,1.253672,13.5315,0.1353,False
2116,7zip,default,csv,medium,30,False,104857653,16377621,0.1562,21.058085,196.7337,1.9673,False
2117,7zip,default,csv,small,30,False,10485765,1693182,0.1615,3.459103,26.2212,2.6221,False
2118,gzip,fast,text,medium,30,False,104857627,26469188,0.2524,1.641006,9.7997,0.098,False
2119,gzip,fast,pdf,small,30,False,12769358,10513741,0.8234,0.795713,3.1518,0.2588,False
2120,zstd,fast,image,small,30,False,10487014,9750364,0.9298,0.649951,0.8649,0.0865,False
2121,gzip,default,pdf,medium,30,False,128005509,104237376,0.8143,5.078122,37.4714,0.307,False
2122,gzip,fast,pdf,large,30,False,640849579,523533287,0.8169,18.841911,153.6982,0.2515,False
2123,7zip,default,csv,large,30,False,524288001,81280338,0.155,32.45054,500.2848,1.0006,False
2124,7zip,default,pdf,medium,30,False,128005509,90608210,0.7078,10.666527,116.937,0.9579,False
2125,gzip,default,pdf,small,30,False,12769358,10474941,0.8203,1.074408,4.6103,0.3786,False
2126,zstd,fast,text,medium,30,False,104857627,22100237,0.2108,0.796297,3.5759,0.0358,False
2127,gzip,default,image,large,30,False,524305254,377312321,0.7196,20.493798,167.6429,0.3353,False
2128,gzip,fast,image,small,30,False,10487014,8386057,0.7997,0.866222,3.0888,0.3088,False
2129,zstd,default,pdf,large,30,False,640849579,509990233,0.7958,5.631902,46.7075,0.0764,False
2130,zstd,fast,text,small,30,False,10485805,2211221,0.2109,0.692934,1.0874,0.1087,False
2131,gzip,fast,csv,small,30,False,10485765,2678881,0.2555,0.662834,1.2359,0.1236,False
2132,zstd,fast,pdf,large,30,False,640849579,525249837,0.8196,2.84534,22.4008,0.0367,False
2133,7zip,fast,image,medium,30,False,104855286,61003461,0.5818,2.429852,35.4482,0.3545,False
2134,zstd,fast,image,medium,30,False,104855286,97381960,0.9287,0.815628,3.4648,0.0346,False
2135,7zip,default,text,small,30,False,10485805,1428321,0.1362,3.685129,27.6335,2.7633,False
2136,gzip,default,image,medium,30,False,104855286,84865059,0.8094,5.035731,37.5327,0.3753,False
2137,gzip,fast,text,large,30,False,524288030,132357494,0.2525,6.448089,48.8398,0.0977,False
2138,gzip,fast,image,medium,30,False,104855286,77544599,0.7395,4.080681,29.2143,0.2921,False
2139,gzip,default,text,large,30,False,524288030,96769579,0.1846,17.815094,144.0932,0.2882,False
2140,7zip,default,image,small,30,False,10487014,7047313,0.672,1.839973,12.2225,1.2221,False
2141,gzip,fast,pdf,medium,30,False,128005509,104689165,0.8178,4.267328,31.3888,0.2571,False
2142,7zip,fast,csv,large,30,False,524288001,106283588,0.2027,3.839056,63.779,0.1276,False
